"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2018081","2018-03-22","250m_16_days_EVI","h12v04",2018097234142,1,2684
"A2018097","2018-04-07","250m_16_days_EVI","h12v04",2018113234211,1,2757
"A2018113","2018-04-23","250m_16_days_EVI","h12v04",2018129235823,1,3305
"A2018129","2018-05-09","250m_16_days_EVI","h12v04",2018151110658,1,5764
"A2018145","2018-05-25","250m_16_days_EVI","h12v04",2018162000932,1,5589
"A2018161","2018-06-10","250m_16_days_EVI","h12v04",2018177235723,1,6974
"A2018177","2018-06-26","250m_16_days_EVI","h12v04",2018197102904,1,6539
"A2018193","2018-07-12","250m_16_days_EVI","h12v04",2018210001425,1,6452
"A2018209","2018-07-28","250m_16_days_EVI","h12v04",2018227125035,1,6448
"A2018225","2018-08-13","250m_16_days_EVI","h12v04",2018241235601,1,5445
"A2018241","2018-08-29","250m_16_days_EVI","h12v04",2018258000153,1,5030
"A2018257","2018-09-14","250m_16_days_EVI","h12v04",2018282130537,1,4684
"A2018273","2018-09-30","250m_16_days_EVI","h12v04",2018295111811,1,5348
"A2018289","2018-10-16","250m_16_days_EVI","h12v04",2018313120027,1,4081
"A2018305","2018-11-01","250m_16_days_EVI","h12v04",2018321224537,1,2895
"A2018321","2018-11-17","250m_16_days_EVI","h12v04",2018338084038,1,2919
"A2018337","2018-12-03","250m_16_days_EVI","h12v04",2018365153559,1,2790
"A2018353","2018-12-19","250m_16_days_EVI","h12v04",2019009042849,1,2763
